innings,player_dismissed,date,season,batting_team,striker,wicket_type,bowling_team,runs_of_bat,over,match_no,match_id,noballs,extras,legbyes,bowler,byes,fielder,venue,wide
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,6,3.5,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,3,3.6,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,4.1,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,4.2,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,4,4.3,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,4.4,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,4.5,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,4,4.6,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,5.1,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,4,5.2,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,5.3,27,202327,0,1,1,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,2,5.4,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,5.5,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,5.6,27,202327,0,1,1,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,6.1,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,6.2,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,2,6.3,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,6.4,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,6.5,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,6.6,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,7.1,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,7.2,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,7.3,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,7.4,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,2,7.5,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,6,7.6,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,8.1,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,8.2,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,4,8.3,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,8.4,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,8.5,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,8.6,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,4,9.1,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,9.2,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,9.3,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,9.4,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,9.5,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,9.6,27,202327,0,0,0,Liam Livingstone,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,10.1,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,10.2,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,10.3,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,10.4,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,4,10.5,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,10.6,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,11.1,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,11.2,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,11.3,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,2,11.4,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,11.5,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,11.6,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,12.1,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,12.2,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,12.3,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,12.4,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,12.5,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,12.6,27,202327,0,0,0,Rahul Chahar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,13.1,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,13.2,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,13.3,27,202327,0,1,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,13.3,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,13.4,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,13.5,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,4,13.6,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,14.1,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,14.2,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,14.3,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,14.4,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,6,14.5,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,14.6,27,202327,0,2,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,14.6,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,15.1,27,202327,1,1,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,15.1,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,15.2,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,15.3,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,0,15.4,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Virat Kohli,,PBKS,1,15.5,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,2,15.6,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,Virat Kohli,"Apr 20, 2023",2023,RCB,Virat Kohli,caught,PBKS,0,16.1,27,202327,0,0,0,Harpreet Brar,0,Jitesh Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,Glenn Maxwell,"Apr 20, 2023",2023,RCB,Glenn Maxwell,caught,PBKS,0,16.2,27,202327,0,0,0,Harpreet Brar,0,Atharva Taide,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Karthik,,PBKS,1,16.3,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,6,16.4,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,1,16.5,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Karthik,,PBKS,0,16.6,27,202327,0,0,0,Harpreet Brar,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,0,17.1,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Faf du Plessis,,PBKS,6,17.2,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,Faf du Plessis,"Apr 20, 2023",2023,RCB,Faf du Plessis,caught,PBKS,0,17.3,27,202327,0,0,0,Nathan Ellis,0,Sam Curran,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,0,17.4,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,0,17.5,27,202327,0,1,1,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Karthik,,PBKS,2,17.6,27,202327,0,0,0,Nathan Ellis,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,0,18.1,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,0,18.2,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,4,18.3,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,1,18.4,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Karthik,,PBKS,4,18.5,27,202327,0,0,0,Arshdeep Singh,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,Karthik,"Apr 20, 2023",2023,RCB,Karthik,caught,PBKS,0,18.6,27,202327,0,0,0,Arshdeep Singh,0,Atharva Taide,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,0,19.1,27,202327,0,4,1,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,1,19.2,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Shahbaz Ahmed,,PBKS,2,19.3,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Shahbaz Ahmed,,PBKS,1,19.4,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Mahipal Lomror,,PBKS,1,19.5,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
1,,"Apr 20, 2023",2023,RCB,Shahbaz Ahmed,,PBKS,2,19.6,27,202327,0,0,0,Sam Curran,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Atharva Taide,,RCB,4,0.1,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,Atharva Taide,"Apr 20, 2023",2023,PBKS,Atharva Taide,lbw,RCB,0,0.2,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,1,0.3,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,0.4,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,4,0.5,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,0.6,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,0,1.1,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,0,1.2,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,0,1.3,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,6,1.4,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Short,,RCB,1,1.5,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,4,1.6,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,Short,"Apr 20, 2023",2023,PBKS,Short,bowled,RCB,0,2.1,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Liam Livingstone,,RCB,1,2.2,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,2.3,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Liam Livingstone,,RCB,1,2.4,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,2.5,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,4,2.6,27,202327,0,0,0,Wanindu Hasaranga,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Liam Livingstone,,RCB,0,3.1,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,Liam Livingstone,"Apr 20, 2023",2023,PBKS,Liam Livingstone,lbw,RCB,0,3.2,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,0,3.3,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,4,3.4,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,1,3.5,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,3.6,27,202327,0,0,0,Mohammed Siraj,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,0,4.1,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,0,4.2,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,1,4.3,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,4.4,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,0,4.5,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,6,4.6,27,202327,0,0,0,Parnell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,5.1,27,202327,0,0,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Harpreet Singh,,RCB,1,5.2,27,202327,0,0,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,5.3,27,202327,0,1,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
2,Harpreet Singh,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,runout,RCB,0,5.3,27,202327,0,0,0,Vijaykumar Vyshak,0,Mohammed Siraj,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,5.4,27,202327,0,0,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,5.5,27,202327,0,0,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,6,5.6,27,202327,0,0,0,Vijaykumar Vyshak,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Sam Curran,,RCB,1,6.1,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,6.2,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,6.3,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Sam Curran,,RCB,1,6.4,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,6.5,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Sam Curran,,RCB,1,6.6,27,202327,0,0,0,Glenn Maxwell,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Sam Curran,,RCB,1,7.1,27,202327,0,0,0,Harshal Patel,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,0,7.2,27,202327,0,0,0,Harshal Patel,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
2,,"Apr 20, 2023",2023,PBKS,Prabhsimran Singh,,RCB,1,7.3,27,202327,0,0,0,Harshal Patel,0,,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
